Location,Time,PM2.5,PM10,CO,CO2,SO2,NO2,O3,AQI,AQI Bucket
Baner,20:00,154.8450575,375.8136598,13.24140702,486.3828073,342.3670371,387.3800984,50.3148494,668.6017581,Hazardous
Deccan,12:00,241.2454862,31.94041737,10.37192025,329.9496982,76.96716148,309.7307286,259.3416387,469.9846364,Hazardous
Sinhagad Road,16:00,121.7015005,259.8768455,10.87888793,408.9859959,69.71813282,247.0009766,213.1107728,466.583002,Hazardous
Shivaji Nagar,08:00,135.2897874,74.20270239,10.79833048,380.7491456,84.72623889,301.536686,94.25575088,355.8039132,Hazardous
Aundh,12:00,224.0356086,326.2157727,10.14431794,332.5295356,220.5516824,119.9324547,155.0640019,533.0440781,Hazardous
Pimple Saudagar,20:00,195.2490604,391.0930315,12.04575265,499.5539147,94.94470947,51.68517049,215.5922637,486.3278704,Hazardous
Koregaon Park,12:00,80.46293487,15.89962758,11.73594682,303.7814914,122.7232204,326.9599299,366.8328965,468.1752514,Hazardous
Koregaon Park,12:00,83.93564796,187.4268446,10.83859623,408.5799988,43.66609597,108.0704989,277.5370822,361.1566811,Hazardous
Hadapsar,16:00,199.3786009,24.81540903,13.22715471,300.5288861,177.3791092,146.292025,345.4637999,459.8916268,Hazardous
Baner,08:00,201.8520624,73.6998028,13.8264976,423.0470512,156.1033919,392.0326807,135.1931602,493.2670466,Hazardous
Aundh,08:00,126.0712434,67.41326156,11.02587082,311.3010984,396.7243864,295.3238414,298.1839964,602.8842354,Hazardous
Sinhagad Road,16:00,173.4192974,89.62195354,14.23164591,412.5933787,309.5025869,306.6154968,225.4663668,566.5444966,Hazardous
Hadapsar,12:00,206.7980842,183.3717944,14.83565039,364.5573944,319.0967226,325.2096907,121.6274235,592.8875081,Hazardous
Kothrud,16:00,179.3142728,314.0915684,11.13092536,312.4792985,128.4031489,75.07086652,284.0132324,501.5774699,Hazardous
Pimple Saudagar,08:00,199.0985898,32.07822267,11.91072169,388.54678,45.26131889,101.6902313,12.71034591,207.330076,Very Unhealthy
Pimple Saudagar,12:00,245.5034328,274.9295178,13.50332166,471.6211368,167.8561084,340.120857,202.6682019,629.0423806,Hazardous
Aundh,08:00,93.26372157,296.0930397,11.94712087,430.4675476,375.5403957,270.152378,218.1910405,638.5674086,Hazardous
Pimple Saudagar,12:00,177.7471686,330.0317627,11.72304037,381.0529249,60.23302989,138.826671,131.5895249,430.9371189,Hazardous
Aundh,16:00,214.4756342,193.8727405,12.04445908,460.0758199,48.36988073,342.9540528,160.7008452,492.2310358,Hazardous
Aundh,08:00,79.91543119,182.9564336,11.50923138,475.5760545,253.3669776,45.46043551,240.1076406,412.4126906,Hazardous
Hadapsar,16:00,86.77829996,394.8256812,14.11617075,475.0918609,251.8303305,392.6161846,294.3373233,724.3100805,Hazardous
Deccan,08:00,99.5910974,139.5094481,12.2804689,442.9071264,111.466011,316.0534664,295.1486851,493.1648229,Hazardous
Koregaon Park,20:00,188.4772331,106.5621307,10.09540499,308.1394565,358.8903033,135.9091859,127.2983863,468.6640247,Hazardous
Koregaon Park,08:00,47.71929434,303.5608225,13.55770337,334.8535148,357.0147363,134.3489272,16.17332265,442.9662549,Hazardous
Baner,12:00,86.47441158,160.9645612,14.22501375,448.1587307,20.14794789,23.14319623,274.4971578,296.8386511,Very Unhealthy
Deccan,16:00,64.38280163,235.2628038,11.91224317,359.1695689,272.9314345,208.7345127,118.9246226,462.0303308,Hazardous
Shivaji Nagar,20:00,216.70321,277.4391625,10.57179156,401.6503233,313.4595864,290.6159651,152.2375704,635.7995387,Hazardous
Koregaon Park,16:00,162.6133544,313.0332013,12.83217542,330.0050144,45.19163373,39.98158428,269.4050767,427.9446006,Hazardous
Deccan,08:00,51.70668323,350.9690955,10.42481784,353.7838893,117.47692,140.4863954,249.8354765,465.6621031,Hazardous
Koregaon Park,08:00,24.74604364,116.6599504,14.74994366,433.0410837,25.66544799,270.3196478,244.2650363,355.5780067,Hazardous
Deccan,16:00,159.1661788,231.165398,13.67441858,362.7592299,147.9300388,71.06718228,37.11880521,336.8982201,Hazardous
Sinhagad Road,20:00,143.9026728,99.79013478,12.03565064,491.1728063,135.3276677,182.6951636,63.66255391,324.724747,Hazardous
Koregaon Park,16:00,121.2330851,261.8093426,14.63080652,361.8212731,252.433472,375.9024445,177.7835777,609.2117675,Hazardous
Sinhagad Road,12:00,148.8476458,357.1101129,13.95001554,414.3143366,60.18842838,337.4604334,302.1610702,616.8338609,Hazardous
Koregaon Park,20:00,249.2714497,165.4382706,11.69114088,303.4653725,378.0663936,183.862106,38.59909788,519.3097997,Hazardous
Kothrud,20:00,18.23155716,104.6960871,14.29287264,430.2833652,294.3930181,182.2444594,95.51402341,361.8324453,Hazardous
Kothrud,20:00,229.4642023,377.9308087,11.51713748,305.898925,194.7445297,266.4990213,74.97862315,583.3257301,Hazardous
Koregaon Park,12:00,160.405874,217.1904363,13.28922858,423.0864592,352.2738904,65.98399649,305.8128867,564.1227705,Hazardous
Deccan,16:00,122.1750094,305.7179938,14.15414834,434.4904046,50.22660323,368.4662123,216.8819429,545.8880292,Hazardous
Koregaon Park,20:00,164.6627595,130.7893722,12.3436747,486.3066303,391.5060504,47.91664693,265.6382962,512.6002374,Hazardous
Koregaon Park,12:00,193.4310082,376.2559691,12.25573273,362.4764751,104.0683718,121.8103752,49.00206783,434.5396288,Hazardous
Koregaon Park,20:00,159.064182,182.7333112,14.33479338,309.8538905,270.4452204,151.097158,198.9042639,495.4568611,Hazardous
Deccan,08:00,137.0108332,78.20078846,10.76813467,462.9628926,175.3414185,126.9556197,244.8692675,391.9570984,Hazardous
Deccan,16:00,123.6535273,27.36829895,12.18133113,308.6940008,374.1849426,340.0506869,64.07042303,476.8452705,Hazardous
Deccan,16:00,56.7554916,231.4256684,10.36352968,475.9000635,157.8881791,337.2191526,212.6337329,508.324642,Hazardous
Hadapsar,08:00,102.018627,187.2616492,12.54527204,437.8418946,307.7698745,27.94861481,167.6811189,408.8852142,Hazardous
Shivaji Nagar,20:00,229.2965667,205.9500942,11.21708384,306.3074359,24.10495688,342.4503699,354.0896744,589.1629149,Hazardous
Deccan,12:00,171.3029044,220.0248872,14.36076259,370.2665995,195.2492411,274.1176954,295.635922,592.5260877,Hazardous
Aundh,08:00,104.0520312,46.02036013,10.52387151,344.9496432,183.5829634,193.6017486,293.2656889,420.7852677,Hazardous
Baner,20:00,213.8235107,169.5726728,11.01926295,337.1587054,310.0141053,33.76152774,214.395391,481.8028667,Hazardous
Aundh,20:00,248.5355835,228.8173546,11.83562448,303.9150416,196.1111319,365.36715,353.912118,708.2072935,Hazardous
Pimple Saudagar,08:00,154.0111891,323.2726505,14.40657862,482.9661871,242.755224,215.7481483,262.5645915,613.5824803,Hazardous
Kothrud,16:00,11.67722819,186.3665444,11.13440871,460.3568862,380.0697338,118.4335647,185.1257988,451.9708437,Hazardous
Baner,12:00,25.53448285,80.06630523,11.31840459,469.4275781,62.94199728,227.1332767,264.8552823,341.5840768,Hazardous
Sinhagad Road,16:00,169.4658081,106.8110051,11.740329,318.6697875,226.4823435,387.3206234,327.2109667,620.3857024,Hazardous
Hadapsar,20:00,91.07712646,73.96802228,14.66487468,372.455189,310.5051809,293.2636855,156.4545672,477.2991659,Hazardous
Hadapsar,20:00,241.0855512,392.0772169,14.31750996,385.7342445,15.76925587,278.0850712,72.55222488,514.10217,Hazardous
Sinhagad Road,20:00,142.9491287,208.3799505,12.67510727,354.5247144,325.2962903,138.3188316,310.0210163,575.157716,Hazardous
Baner,12:00,199.3473945,382.4624685,10.0930922,445.7863438,68.85396899,172.7948951,287.6007509,565.6228312,Hazardous
Shivaji Nagar,20:00,118.8235789,271.8658888,13.28755494,354.721927,263.8197927,140.2997738,12.62920297,417.0066735,Hazardous
Sinhagad Road,12:00,126.4014863,364.4766227,11.01441255,325.7519742,243.6347932,336.0479045,72.71323786,582.6514348,Hazardous
Kothrud,08:00,160.5003001,281.2103835,12.23019072,368.4402363,182.9533421,68.87051845,181.4559049,449.7254152,Hazardous
Pimple Saudagar,20:00,128.8129668,97.7831115,13.74479546,489.366975,312.9903718,100.0634839,219.9681722,443.5538486,Hazardous
Koregaon Park,08:00,216.7930635,125.9395985,13.35878395,332.1133274,275.3498883,266.9563183,59.88505312,485.8207448,Hazardous
Kothrud,08:00,58.24364424,208.9773068,12.0720104,479.6446011,235.4037791,194.2583161,396.5307645,558.7789157,Hazardous
Baner,20:00,17.29176785,317.8126626,10.77979294,469.9244444,205.0956173,61.23828724,195.7663422,409.3821315,Hazardous
Kothrud,12:00,42.12086726,80.47710677,14.36188602,443.6435808,234.1302388,65.95152512,251.3234727,351.3634913,Hazardous
Pimple Saudagar,12:00,228.9335567,288.7583808,14.76066349,386.2833546,381.0149912,234.5525962,177.3614548,670.0711534,Hazardous
Koregaon Park,16:00,21.4489485,246.4416107,12.00008173,496.5709045,387.7213221,378.2068792,260.2488738,659.0338989,Hazardous
Kothrud,08:00,98.00092814,107.3752364,12.98259481,429.8063778,225.4137801,299.1100067,190.6589479,473.2620445,Hazardous
Pimple Saudagar,20:00,92.34392079,368.5358866,13.72605763,313.6919471,118.7942543,247.307397,145.8737328,500.1536534,Hazardous
Hadapsar,16:00,174.7619249,66.68983964,11.88774918,373.9638903,314.1360123,196.8416184,390.8520172,583.5284554,Hazardous
Hadapsar,12:00,179.5330545,92.82425864,12.8894651,359.2562348,104.5610395,25.57694955,133.5677337,280.920983,Very Unhealthy
Sinhagad Road,08:00,60.86012017,382.4004902,12.74547968,310.1955743,53.61789586,241.9669056,80.67209181,422.5042315,Hazardous
Hadapsar,16:00,152.7049141,25.79836323,12.54003557,436.1735315,282.2626659,81.52519538,361.2619261,464.3165679,Hazardous
Koregaon Park,08:00,233.1432035,176.2347494,12.79032318,488.8854247,131.6896332,372.9410547,151.341157,545.4652221,Hazardous
Kothrud,08:00,81.81322074,299.3279567,12.04634218,319.9037895,219.4649557,98.63356518,307.8145266,515.5734546,Hazardous
Shivaji Nagar,20:00,202.6625416,80.37253845,13.84715061,461.1582405,267.1696932,94.09269159,166.3852892,419.1885276,Hazardous
Shivaji Nagar,20:00,123.9694928,68.28557171,13.79127592,365.734085,136.4728635,397.5717368,232.9484582,493.4153373,Hazardous
Shivaji Nagar,08:00,19.06965909,70.95919678,13.31632252,375.4710161,125.4295563,61.31686289,183.4702851,243.4391026,Very Unhealthy
Aundh,12:00,191.0099481,20.40856025,14.62067868,377.1356501,16.59045422,197.1537582,62.28256503,258.3433216,Very Unhealthy
Sinhagad Road,20:00,189.30683,309.1431503,11.02104888,361.7681617,90.29767023,11.61310211,182.5465268,402.4746886,Hazardous
Hadapsar,12:00,204.9424524,116.015757,11.84903555,323.7175641,100.0773618,101.8369191,343.2626739,444.9166177,Hazardous
Koregaon Park,20:00,112.0451614,383.2667075,13.6858964,352.0364219,20.50210935,112.0272415,310.0523825,482.6326975,Hazardous
Koregaon Park,20:00,33.90269936,374.7530095,11.93188995,465.1845633,217.6178254,68.174674,189.1370791,453.7245336,Hazardous
Shivaji Nagar,08:00,192.2771242,383.9436911,14.92978673,311.2279976,339.2925489,95.40199922,199.2112395,619.9930882,Hazardous
Sinhagad Road,08:00,12.99903955,23.31254612,14.09362774,485.6492017,337.3155863,399.5794306,307.5549254,554.4743917,Hazardous
Kothrud,12:00,152.8139267,97.47753019,14.93693113,324.4484324,111.2306202,27.01263439,75.45822544,246.9333996,Very Unhealthy
Aundh,08:00,90.9128095,387.1394323,12.83118483,377.8035809,114.3084238,122.883393,40.87806941,390.8922488,Hazardous
Sinhagad Road,16:00,105.3796122,381.8392563,13.96146943,382.2239614,97.02148526,312.9569029,221.0814534,573.1008245,Hazardous
Deccan,08:00,61.29544996,34.44576193,10.96915782,316.3022481,198.7017799,150.9340157,152.1410216,309.7281724,Hazardous
Kothrud,20:00,125.0790219,314.7339699,13.42322756,445.7662742,229.5446754,100.7369776,76.82089368,436.8809968,Hazardous
Hadapsar,20:00,71.18007656,126.0483025,13.17400332,436.9240536,358.3950886,266.382162,253.516744,550.9351902,Hazardous
Kothrud,12:00,10.32956347,239.1670879,11.19094529,354.3076365,41.43815244,313.2279088,51.7608809,339.152742,Hazardous
Koregaon Park,12:00,200.1133331,381.3092616,13.72440447,374.019553,234.2493981,28.13884754,363.154517,617.2070831,Hazardous
Hadapsar,16:00,61.69310559,138.9765867,11.32801523,347.8457724,140.9190184,392.4870858,273.7728405,515.2523337,Hazardous
Baner,12:00,191.6549647,17.39943522,14.09985359,430.4496986,63.06474796,382.6747547,339.4726678,511.2331388,Hazardous
Sinhagad Road,12:00,40.26652022,216.8684983,13.74806621,312.4731629,114.4268735,312.9827608,232.4923958,472.2665905,Hazardous
Sinhagad Road,20:00,237.7551588,103.9222462,10.19726882,313.7937971,241.2638706,390.6844739,339.3595243,666.6899057,Hazardous
Pimple Saudagar,08:00,150.8886781,313.6554891,12.33377415,381.9761102,76.45680723,31.03809054,220.4250179,408.5658156,Hazardous
Hadapsar,08:00,32.41970277,342.8952688,11.56414943,467.1258087,264.2909903,168.0243938,365.1925794,597.975617,Hazardous
Hadapsar,08:00,73.55039263,150.7686698,14.7203656,429.186237,106.1070234,339.1385244,107.9573486,403.481345,Hazardous
Shivaji Nagar,20:00,128.8760508,181.5592774,11.78920792,377.1688426,246.8230961,283.4009863,313.4100239,588.8239252,Hazardous
Sinhagad Road,12:00,17.49061845,283.1983124,10.78981689,445.541898,146.3083224,227.4830044,300.2556634,498.1577774,Hazardous
Sinhagad Road,16:00,215.5671714,182.6060715,14.7538987,431.6700918,323.0644617,169.7803458,19.00663216,469.76624,Hazardous
Deccan,12:00,176.4557213,221.5866425,12.30030179,339.9283233,14.57488413,263.0182116,276.1432987,488.1896809,Hazardous
Baner,12:00,47.48398936,66.50065026,14.20349417,496.9461484,124.5279358,46.89768986,157.9999146,235.9085841,Very Unhealthy
Baner,08:00,103.1920236,133.7003996,11.23890868,432.2645013,113.1002385,304.1318667,193.7318461,435.1670959,Hazardous
Sinhagad Road,16:00,136.3006107,380.2604017,14.44373776,445.3624136,351.2110713,153.9057081,112.1854005,581.3753339,Hazardous
Baner,08:00,142.9604264,376.4717654,13.75832705,333.6144231,132.4030629,248.2483019,80.12217274,503.8611917,Hazardous
Baner,16:00,226.9076491,221.7570321,14.80401448,387.1377407,230.0526632,100.4189835,283.0788135,545.9115852,Hazardous
Pimple Saudagar,20:00,140.6446636,49.70293114,10.82361544,365.5512009,242.2567771,21.5421539,106.9515403,291.3726485,Very Unhealthy
Hadapsar,16:00,171.3363359,249.6819079,12.0204553,434.2164382,290.0726332,105.782412,369.5607564,605.237478,Hazardous
Aundh,08:00,200.7067522,97.53676143,10.1091508,401.793353,334.3376497,336.4461655,109.9007415,549.573186,Hazardous
Aundh,20:00,228.9849733,53.49336299,13.96597383,443.43901,87.99722515,167.0425133,369.2469084,467.3484654,Hazardous
Kothrud,12:00,167.8396805,388.5586391,10.29876941,439.732482,203.6345968,49.66899484,219.3454455,524.8224478,Hazardous
Kothrud,20:00,59.49606613,208.4892582,11.84100033,417.2775423,313.5437515,22.7388074,218.9644827,423.4571833,Hazardous
Koregaon Park,16:00,150.2579841,42.49349647,10.7257309,487.4594704,49.76505061,29.82094216,99.77678613,196.7828606,Unhealthy
Kothrud,16:00,191.1906486,45.98657037,14.84110685,354.5668303,130.2628131,211.2740739,204.6775144,406.5369171,Hazardous
Deccan,16:00,233.1206721,250.1740073,10.75602531,360.6815819,64.4226049,342.0216727,32.36267192,471.8068398,Hazardous
Deccan,12:00,233.3958746,70.84461657,10.74813733,318.0062781,67.12927742,365.7767676,237.6515454,498.1471781,Hazardous
Koregaon Park,08:00,24.85208808,186.0031207,14.92550364,423.3065646,180.2037162,223.6738886,222.6964626,433.6401418,Hazardous
Deccan,08:00,245.2790905,309.5761962,13.37364437,487.5107499,305.7851302,396.1250604,30.35706683,656.9349164,Hazardous
Hadapsar,08:00,235.5074538,367.6483497,14.1981803,411.184835,17.4879364,176.9908983,357.8313751,591.931187,Hazardous
Hadapsar,12:00,244.8042389,372.0933783,13.19842697,367.2325465,51.62376827,275.4966537,267.3287948,618.8718439,Hazardous
Koregaon Park,08:00,122.5553801,38.25517952,10.39617473,493.4084938,283.7698064,149.5964166,193.8392072,404.4041696,Hazardous
Deccan,20:00,194.6230493,128.9337715,11.09924538,499.6350645,161.4711057,311.5719145,382.9184186,600.8583751,Hazardous
Shivaji Nagar,20:00,239.5772185,392.1889351,10.46781828,390.8210908,261.6955438,158.9557967,368.647345,721.0002378,Hazardous
Shivaji Nagar,20:00,228.8196599,60.60522191,10.00929795,383.7574538,330.0326401,368.3764618,326.8643442,667.3584619,Hazardous
Sinhagad Road,08:00,33.06095823,242.8930128,10.23381335,351.9082502,116.1972855,172.0980534,319.9460344,452.3314855,Hazardous
Deccan,20:00,207.7873655,74.5425132,13.06658399,365.5734883,136.9933687,202.4162069,163.289668,405.5811452,Hazardous
Sinhagad Road,20:00,41.26816671,350.3054955,12.70104344,352.8468273,381.5450752,358.020105,294.484523,725.5127261,Hazardous
Baner,12:00,122.8963695,100.175832,11.8843383,468.9571957,307.2030414,178.3059366,196.7920135,464.5709348,Hazardous
Koregaon Park,08:00,224.6065489,76.00687585,12.43891812,315.0736988,14.73333836,330.3050548,337.2318835,503.8807688,Hazardous
Kothrud,16:00,106.775943,25.56702537,14.07450015,459.2116113,324.5249756,217.5405451,93.78278561,398.1701375,Hazardous
Aundh,12:00,167.2954701,366.3270359,12.47642615,331.7347138,390.9233096,122.3217168,18.42780886,545.1240968,Hazardous
Kothrud,12:00,207.5226475,363.4025778,13.25906137,467.0700653,38.03615998,123.8345508,242.8991977,501.1066282,Hazardous
Pimple Saudagar,12:00,165.6485185,23.04758743,11.14438569,494.1460671,240.3766579,327.0175009,188.6774725,483.5282543,Hazardous
Shivaji Nagar,08:00,30.92163517,150.974921,14.83999515,341.5435396,21.40998676,399.6407481,88.53103435,360.5791578,Hazardous
Deccan,20:00,118.657472,153.034886,12.44073887,489.8306527,368.2707968,352.3275311,91.68959183,554.4308777,Hazardous
Baner,16:00,62.69582134,12.49392837,14.95329797,437.8796878,164.1337613,353.5979163,236.6514049,429.7397141,Hazardous
Baner,16:00,237.898842,212.5278193,13.56531383,469.2634206,235.4093891,216.966531,133.5247465,531.7289778,Hazardous
Deccan,20:00,64.74332896,346.920038,13.57811794,431.8935363,316.8799594,347.1728703,144.793695,623.8330638,Hazardous
Pimple Saudagar,16:00,15.6512347,124.7878685,13.42340659,433.5190118,221.7856497,29.46568764,381.0798935,399.8085736,Hazardous
Pimple Saudagar,12:00,218.6847218,234.7229946,13.7778432,388.4360892,108.7904546,13.96583934,270.3947584,437.0572276,Hazardous
Baner,20:00,56.37165968,91.0211916,13.34423836,480.4984703,31.1151244,304.9743386,170.5809306,340.3758608,Hazardous
Hadapsar,20:00,115.7470165,50.81459655,12.93674432,478.804036,99.63690396,375.906424,281.3729253,474.6756774,Hazardous
Sinhagad Road,16:00,142.1392064,349.8172761,14.55969508,412.5337337,143.1686507,364.7387777,32.24454962,530.6139253,Hazardous
Baner,16:00,87.67609555,115.9116454,12.21161048,475.5980724,85.53593915,263.5512062,282.9222265,430.0101669,Hazardous
Sinhagad Road,08:00,34.77457545,45.72374856,10.1008211,393.9509524,128.9967825,40.27556514,316.2890534,293.1306836,Very Unhealthy
Sinhagad Road,08:00,187.0514687,212.3191745,12.38287567,398.9482133,350.6050349,314.1915649,125.8743649,607.4036796,Hazardous
